# Residuals  
# Time       	p            	Ux           	Uy           
0.00337      	2.395210e-02	9.127290e-05	5.781390e-04
0.00338      	1.476350e-02	9.185700e-05	5.765130e-04
0.00339      	2.303200e-02	9.248340e-05	5.715280e-04
0.0034       	1.380430e-02	9.366580e-05	5.671590e-04
0.00341      	1.320870e-02	9.192480e-05	5.702400e-04
0.00342      	9.605130e-03	9.088490e-05	5.732200e-04
0.00343      	1.025660e-02	9.032500e-05	5.755540e-04
0.00344      	9.613780e-03	8.999660e-05	5.771340e-04
0.00345      	1.017630e-02	8.983550e-05	5.781050e-04
0.00346      	9.607260e-03	8.982890e-05	5.786190e-04
0.00347      	9.809980e-03	8.997880e-05	5.787850e-04
0.00348      	1.068170e-02	9.038780e-05	5.787400e-04
0.00349      	8.900070e-03	9.148730e-05	5.789050e-04
0.0035       	1.020600e-02	9.260140e-05	5.794360e-04
0.00351      	1.084810e-02	9.015430e-05	5.782260e-04
0.00352      	1.269350e-02	8.941890e-05	5.785150e-04
0.00353      	1.245520e-02	8.947190e-05	5.790060e-04
0.00354      	1.244740e-02	8.996890e-05	5.798000e-04
0.00355      	1.235990e-02	9.008860e-05	5.814910e-04
0.00356      	1.163180e-02	9.034400e-05	5.834890e-04
0.00357      	1.100580e-02	9.078380e-05	5.856270e-04
0.00358      	1.211140e-02	9.142040e-05	5.879050e-04
0.00359      	9.392890e-03	9.216160e-05	5.906450e-04
0.0036       	1.006550e-02	9.289930e-05	5.930450e-04
0.00361      	9.491410e-03	9.294940e-05	5.942180e-04
0.00362      	1.022620e-02	9.314810e-05	5.956180e-04
0.00363      	1.118010e-02	9.862550e-05	6.061000e-04
0.00364      	9.310010e-03	1.008100e-04	6.132480e-04
0.00365      	8.542950e-03	1.051610e-04	6.300720e-04
0.00366      	9.773950e-03	1.175300e-04	6.910880e-04
0.00367      	1.133500e-02	1.027910e-04	6.210410e-04
0.00368      	1.269270e-02	1.051240e-04	6.311010e-04
0.00369      	1.283430e-02	1.124180e-04	6.616410e-04
0.0037       	1.009220e-02	1.272730e-04	7.410240e-04
0.00371      	9.400570e-03	1.034280e-04	6.275810e-04
0.00372      	8.244990e-03	1.049250e-04	6.359700e-04
0.00373      	8.136280e-03	1.054530e-04	6.399930e-04
0.00374      	7.394140e-03	1.065350e-04	6.461900e-04
0.00375      	9.952430e-03	1.066710e-04	6.484650e-04
0.00376      	9.736770e-03	1.037700e-04	6.415920e-04
0.00377      	1.375730e-02	9.377590e-05	6.421890e-04
0.00378      	1.018480e-02	9.620300e-05	6.353780e-04
0.00379      	1.022860e-02	1.017680e-04	6.342340e-04
0.0038       	1.194050e-02	1.035400e-04	6.384220e-04
0.00381      	1.491130e-02	9.952400e-05	6.345490e-04
0.00382      	1.950470e-02	9.477720e-05	6.581100e-04
0.00383      	1.494640e-02	9.807400e-05	6.395200e-04
0.00384      	9.361310e-03	1.103060e-04	6.636050e-04
0.00385      	1.194860e-02	1.127610e-04	6.763220e-04
0.00386      	1.484730e-02	1.133890e-04	6.801860e-04
0.00387      	1.000610e-02	1.115980e-04	6.723710e-04
0.00388      	8.526450e-03	1.161830e-04	6.973690e-04
0.00389      	7.161160e-03	1.111580e-04	6.693230e-04
0.0039       	7.337750e-03	1.193560e-04	7.155900e-04
0.00391      	6.855910e-03	1.220410e-04	7.310580e-04
0.00392      	6.580210e-03	1.230140e-04	7.365700e-04
0.00393      	7.198180e-03	1.252620e-04	7.495730e-04
0.00394      	5.880790e-03	1.267960e-04	7.581670e-04
0.00395      	5.956290e-03	1.275800e-04	7.615970e-04
0.00396      	6.045420e-03	1.286360e-04	7.668730e-04
0.00397      	6.189340e-03	1.296420e-04	7.714480e-04
0.00398      	6.181960e-03	1.307190e-04	7.761620e-04
0.00399      	5.472480e-03	1.318820e-04	7.813990e-04
0.004        	6.188460e-03	1.331990e-04	7.878470e-04
0.00401      	6.782340e-03	1.349330e-04	7.976780e-04
0.00402      	6.291140e-03	1.379320e-04	8.156510e-04
0.00403      	5.445170e-03	1.416850e-04	8.387110e-04
0.00404      	6.956110e-03	1.431880e-04	8.471900e-04
0.00405      	6.276860e-03	1.447440e-04	8.566300e-04
0.00406      	5.727580e-03	1.403460e-04	8.278650e-04
0.00407      	6.443320e-03	1.359690e-04	7.997750e-04
0.00408      	8.019290e-03	1.254920e-04	7.323360e-04
0.00409      	8.056730e-03	1.221110e-04	7.099580e-04
0.0041       	6.673690e-03	1.243510e-04	7.237120e-04
0.00411      	7.874840e-03	1.266330e-04	7.371520e-04
0.00412      	9.287000e-03	1.117920e-04	6.477900e-04
0.00413      	8.729820e-03	1.127410e-04	6.550630e-04
0.00414      	9.176530e-03	1.023330e-04	6.070920e-04
0.00415      	7.372920e-03	1.048480e-04	6.141240e-04
0.00416      	7.066240e-03	1.093430e-04	6.352930e-04
0.00417      	6.239070e-03	1.083220e-04	6.302910e-04
0.00418      	7.924790e-03	1.067660e-04	6.225040e-04
0.00419      	1.242250e-02	1.039100e-04	6.089760e-04
0.0042       	1.185130e-02	9.476570e-05	5.781200e-04
0.00421      	1.112630e-02	9.124510e-05	5.893720e-04
0.00422      	8.235730e-03	1.088870e-04	6.325630e-04
0.00423      	8.294170e-03	1.149580e-04	6.681720e-04
0.00424      	6.896900e-03	1.175560e-04	6.837620e-04
0.00425      	7.818490e-03	1.064670e-04	6.159740e-04
0.00426      	8.248410e-03	9.610390e-05	5.632560e-04
0.00427      	8.289150e-03	9.653380e-05	5.634620e-04
0.00428      	9.885150e-03	9.755050e-05	5.656800e-04
0.00429      	1.054380e-02	1.004780e-04	5.762710e-04
0.0043       	8.721990e-03	1.107620e-04	6.252100e-04
0.00431      	8.792130e-03	1.230930e-04	6.961960e-04
0.00432      	9.702850e-03	8.762900e-05	5.322500e-04
0.00433      	1.282730e-02	8.719380e-05	5.314280e-04
0.00434      	1.308320e-02	8.531580e-05	5.273010e-04
0.00435      	1.489680e-02	8.508110e-05	5.255580e-04
0.00436      	1.494620e-02	8.581380e-05	5.248770e-04
0.00437      	1.213370e-02	8.334880e-05	5.232660e-04
0.00438      	1.450260e-02	8.053080e-05	5.252150e-04
0.00439      	1.139350e-02	8.328340e-05	5.209930e-04
0.0044       	1.074070e-02	8.289870e-05	5.200030e-04
0.00441      	9.825770e-03	8.240260e-05	5.195010e-04
0.00442      	1.286160e-02	8.190200e-05	5.205350e-04
0.00443      	1.022470e-02	9.779350e-05	5.562570e-04
0.00444      	1.121380e-02	9.184370e-05	5.365050e-04
0.00445      	1.443650e-02	7.716640e-05	5.221320e-04
0.00446      	1.296600e-02	7.553120e-05	5.417280e-04
0.00447      	1.708660e-02	7.550270e-05	5.444800e-04
0.00448      	2.020020e-02	7.543370e-05	5.441610e-04
0.00449      	1.960900e-02	7.520980e-05	5.408330e-04
0.0045       	1.887050e-02	7.509140e-05	5.332930e-04
0.00451      	1.132240e-02	7.513460e-05	5.374070e-04
0.00452      	1.262360e-02	7.599150e-05	5.464690e-04
0.00453      	1.450160e-02	7.865780e-05	5.572920e-04
